"Directory","RelativePath","FileName","FullPath","Extension","SizeMB","SizeBytes"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\App.g.cs","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\App.g.cs",".cs","0.002","2072"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\App.g.i.cs","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\App.g.i.cs",".cs","0.0022","2264"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.0061","6387"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\MainWindow.g.cs","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\MainWindow.g.cs",".cs","0.004","4143"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\MainWindow.g.i.cs","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\MainWindow.g.i.cs",".cs","0.004","4143"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\ResGen.read.1.tlog","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\ResGen.read.1.tlog",".tlog","0.0108","11372"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\ResGen.write.1.tlog","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\ResGen.write.1.tlog",".tlog","0.0015","1548"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw_MarkupCompile.cache","SimpleDraw_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw_MarkupCompile.cache",".cache","0.0003","358"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw_MarkupCompile.i.cache","SimpleDraw_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw_MarkupCompile.i.cache",".cache","0.0003","358"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.csproj.FileListAbsolute.txt","SimpleDraw.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.csproj.FileListAbsolute.txt",".txt","0.0056","5841"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.csproj.GenerateResource.Cache","SimpleDraw.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.csproj.GenerateResource.Cache",".Cache","0.0008","789"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.g.resources","SimpleDraw.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.g.resources",".resources","0.0022","2305"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.Properties.Resources.resources","SimpleDraw.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDraw.Properties.Resources.resources",".resources","0.0002","180"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDrawWithColor.csproj.FileListAbsolute.txt","SimpleDrawWithColor.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDrawWithColor.csproj.FileListAbsolute.txt",".txt","0.0015","1576"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDrawWithColor.csproj.GenerateResource.Cache","SimpleDrawWithColor.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\obj\Debug\SimpleDrawWithColor.csproj.GenerateResource.Cache",".Cache","0.0008","789"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\AssemblyInfo.cs",".cs","0.0022","2286"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Resources.Designer.cs",".cs","0.0027","2844"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Settings.Designer.cs",".cs","0.001","1089"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\03 BasicConcepts\SimpleDrawWithColor\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\app.config","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\app.config",".config","0.0002","159"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml",".xaml","0.0003","300"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\App.xaml.cs",".cs","0.0003","297"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.csproj","Calculator.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.csproj",".csproj","0.0059","6167"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.sln","Calculator.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Calculator.sln",".sln","0.0009","909"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml",".xaml","0.0026","2747"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml.cs","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\MainWindow.xaml.cs",".cs","0.0018","1919"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.exe.config","StyledCalculator.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.exe.config",".config","0.0002","159"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.config","StyledCalculator.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.config",".config","0.0002","159"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.manifest","StyledCalculator.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\bin\Debug\StyledCalculator.vshost.exe.manifest",".manifest","0.0005","490"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.cs","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.cs",".cs","0.0022","2311"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.i.cs","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\App.g.i.cs",".cs","0.0022","2311"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.FileListAbsolute.txt","Calculator.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.FileListAbsolute.txt",".txt","0.0014","1516"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.GenerateResource.Cache","Calculator.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Calculator.csproj.GenerateResource.Cache",".Cache","0.0008","789"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferences.cache","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.0119","12513"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.0062","6506"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.read.1.tlog","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.read.1.tlog",".tlog","0.0005","496"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.write.1.tlog","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\GenerateResource.write.1.tlog",".tlog","0.0011","1114"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.cs","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.cs",".cs","0.0043","4489"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.i.cs","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\MainWindow.g.i.cs",".cs","0.0043","4489"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.cache","StyledCalculator_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.cache",".cache","0.0003","355"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.i.cache","StyledCalculator_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator_MarkupCompile.i.cache",".cache","0.0003","355"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.FileListAbsolute.txt","StyledCalculator.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.FileListAbsolute.txt",".txt","0.0036","3813"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.GenerateResource.Cache","StyledCalculator.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.csproj.GenerateResource.Cache",".Cache","0.0008","789"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.g.resources","StyledCalculator.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.g.resources",".resources","0.0029","3009"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.Properties.Resources.resources","StyledCalculator.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\StyledCalculator.Properties.Resources.resources",".resources","0.0002","180"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Window1.g.i.cs","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\obj\Debug\Window1.g.i.cs",".cs","0.0028","2891"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\AssemblyInfo.cs","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\AssemblyInfo.cs",".cs","0.0022","2298"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.Designer.cs","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.Designer.cs",".cs","0.0027","2856"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.resx","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Resources.resx",".resx","0.0054","5612"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.Designer.cs","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.Designer.cs",".cs","0.001","1095"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.settings","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\Calculator\Properties\Settings.settings",".settings","0.0002","201"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml",".xaml","0.0003","294"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml.cs","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\App.xaml.cs",".cs","0.0003","291"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml",".xaml","0.0027","2819"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml.cs","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\MainWindow.xaml.cs",".cs","0.0015","1559"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.csproj","SimpleDraw.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.csproj",".csproj","0.0046","4776"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.sln","SimpleDraw.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\SimpleDraw.sln",".sln","0.0009","909"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.config","SimpleDraw.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.config",".config","0.0002","159"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.manifest","SimpleDraw.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\bin\Debug\SimpleDraw.vshost.exe.manifest",".manifest","0.0005","490"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.cs","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.cs",".cs","0.0022","2293"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.i.cs","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\App.g.i.cs",".cs","0.0022","2293"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.0062","6506"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.read.1.tlog","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.read.1.tlog",".tlog","0.0075","7866"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.write.1.tlog","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\GenerateResource.write.1.tlog",".tlog","0.0014","1520"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.cs","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.cs",".cs","0.0043","4537"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.i.cs","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\MainWindow.g.i.cs",".cs","0.0043","4537"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.read.1.tlog","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.write.1.tlog","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.cache","SimpleDraw_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.cache",".cache","0.0003","343"
"Courses","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.i.cache","SimpleDraw_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\04 LayoutAndPanels\SimpleDraw\obj\Debug\SimpleDraw_MarkupCompile.i.cache",".cache","0.0003","343"
