"Directory","FileName","FullPath","Extension","SizeMB","SizeBytes"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6476"
"Courses","DynRes_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes_MarkupCompile.cache",".cache","0","315"
"Courses","DynRes_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes_MarkupCompile.i.cache",".cache","0","315"
"Courses","DynRes.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes.csproj.FileListAbsolute.txt",".txt","0","2449"
"Courses","DynRes.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","DynRes.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes.g.resources",".resources","0","1069"
"Courses","DynRes.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\DynRes.Properties.Resources.resources",".resources","0","180"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","3614"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","468"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\MainWindow.g.cs",".cs","0","2983"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\MainWindow.g.i.cs",".cs","0","2983"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","Window1.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\Window1.g.cs",".cs","0","2493"
"Courses","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\obj\Debug\Window1.g.i.cs",".cs","0","2873"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Properties\AssemblyInfo.cs",".cs","0","2278"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Properties\Resources.Designer.cs",".cs","0","2838"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Properties\Settings.Designer.cs",".cs","0","1087"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\DynRes\Properties\Settings.settings",".settings","0","201"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\App.xaml",".xaml","0","291"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\App.xaml.cs",".cs","0","288"
"Courses","apple.png","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\apple.png",".png","0","3486"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\MainWindow.xaml",".xaml","0","975"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\MainWindow.xaml.cs",".cs","0","634"
"Courses","ResLab1.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\ResLab1.csproj",".csproj","0","4839"
"Courses","ResLab1.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\ResLab1.sln",".sln","0","903"
"Courses","ResLab1.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\bin\Debug\ResLab1.vshost.exe.config",".config","0","159"
"Courses","ResLab1.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\bin\Debug\ResLab1.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\App.g.cs",".cs","0","2284"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\App.g.i.cs",".cs","0","2284"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.01","9077"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6479"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","3928"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","474"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\MainWindow.g.cs",".cs","0","3791"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\MainWindow.g.i.cs",".cs","0","3791"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","ResLab1_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1_MarkupCompile.cache",".cache","0","319"
"Courses","ResLab1_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1_MarkupCompile.i.cache",".cache","0","319"
"Courses","ResLab1.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1.csproj.FileListAbsolute.txt",".txt","0","2490"
"Courses","ResLab1.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","ResLab1.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1.g.resources",".resources","0","5032"
"Courses","ResLab1.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\obj\Debug\ResLab1.Properties.Resources.resources",".resources","0","180"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\Properties\AssemblyInfo.cs",".cs","0","2280"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\Properties\Resources.Designer.cs",".cs","0","2840"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\Properties\Settings.Designer.cs",".cs","0","1088"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\07 Resources\ResLab1\Properties\Settings.settings",".settings","0","201"
"Courses","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\app.config",".config","0","159"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\App.xaml",".xaml","0","294"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\App.xaml.cs",".cs","0","291"
"Courses","ColorMixer.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\ColorMixer.csproj",".csproj","0.01","6258"
"Courses","ColorMixer.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\ColorMixer.sln",".sln","0","909"
"Courses","MainWIndow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\MainWIndow.xaml",".xaml","0","3574"
"Courses","MainWIndow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\MainWIndow.xaml.cs",".cs","0","577"
"Courses","Value2BrushConverter.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Value2BrushConverter.cs",".cs","0","1101"
"Courses","ValueToColorConverter.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\ValueToColorConverter.cs",".cs","0","1386"
"Courses","ColorMixer.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\bin\Debug\ColorMixer.exe.config",".config","0","159"
"Courses","ColorMixer.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\bin\Debug\ColorMixer.vshost.exe.config",".config","0","159"
"Courses","ColorMixer.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\bin\Debug\ColorMixer.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\App.g.cs",".cs","0","2192"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\App.g.i.cs",".cs","0","2192"
"Courses","ColorMixer_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer_MarkupCompile.cache",".cache","0","335"
"Courses","ColorMixer_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer_MarkupCompile.i.cache",".cache","0","334"
"Courses","ColorMixer_MarkupCompile.i.lref","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer_MarkupCompile.i.lref",".lref","0","239"
"Courses","ColorMixer_MarkupCompile.lref","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer_MarkupCompile.lref",".lref","0","237"
"Courses","ColorMixer.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer.csproj.FileListAbsolute.txt",".txt","0","3464"
"Courses","ColorMixer.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer.g.resources",".resources","0","3160"
"Courses","ColorMixer.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ColorMixer.Properties.Resources.resources",".resources","0","180"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.01","10420"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6417"
"Courses","GeneratedInternalTypeHelper.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\GeneratedInternalTypeHelper.g.cs",".cs","0","2905"
"Courses","GeneratedInternalTypeHelper.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\GeneratedInternalTypeHelper.g.i.cs",".cs","0","2905"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","226"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","500"
"Courses","MainWIndow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\MainWIndow.g.cs",".cs","0","4213"
"Courses","MainWIndow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\MainWIndow.g.i.cs",".cs","0","4213"
"Courses","ResGen.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ResGen.read.1.tlog",".tlog","0","2"
"Courses","ResGen.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\ResGen.write.1.tlog",".tlog","0","2"
"Courses","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\obj\Debug\Window1.g.i.cs",".cs","0","4187"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Properties\AssemblyInfo.cs",".cs","0","2286"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Properties\Resources.Designer.cs",".cs","0","2844"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Properties\Settings.Designer.cs",".cs","0","1089"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ColorMixer\Properties\Settings.settings",".settings","0","201"
"Courses","app.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\app.config",".config","0","159"
"Courses","App.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\App.xaml",".xaml","0","295"
"Courses","App.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\App.xaml.cs",".cs","0","292"
"Courses","MainWindow.xaml","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\MainWindow.xaml",".xaml","0","488"
"Courses","MainWindow.xaml.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\MainWindow.xaml.cs",".cs","0","467"
"Courses","ProcessList.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\ProcessList.cs",".cs","0","275"
"Courses","ProcessList.csproj","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\ProcessList.csproj",".csproj","0.01","6199"
"Courses","ProcessList.sln","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\ProcessList.sln",".sln","0","3021"
"Courses","ProcessList.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\bin\Debug\ProcessList.exe.config",".config","0","159"
"Courses","ProcessList.vshost.exe.config","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\bin\Debug\ProcessList.vshost.exe.config",".config","0","159"
"Courses","ProcessList.vshost.exe.manifest","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\bin\Debug\ProcessList.vshost.exe.manifest",".manifest","0","490"
"Courses","App.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\App.g.cs",".cs","0","2296"
"Courses","App.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\App.g.i.cs",".cs","0","2296"
"Courses","DesignTimeResolveAssemblyReferences.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\DesignTimeResolveAssemblyReferences.cache",".cache","0.01","9080"
"Courses","DesignTimeResolveAssemblyReferencesInput.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\DesignTimeResolveAssemblyReferencesInput.cache",".cache","0.01","6497"
"Courses","GeneratedInternalTypeHelper.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\GeneratedInternalTypeHelper.g.cs",".cs","0","2998"
"Courses","GeneratedInternalTypeHelper.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\GeneratedInternalTypeHelper.g.i.cs",".cs","0","2998"
"Courses","GenerateResource.read.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\GenerateResource.read.1.tlog",".tlog","0","228"
"Courses","GenerateResource.write.1.tlog","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\GenerateResource.write.1.tlog",".tlog","0","506"
"Courses","MainWindow.g.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\MainWindow.g.cs",".cs","0","3506"
"Courses","MainWindow.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\MainWindow.g.i.cs",".cs","0","3506"
"Courses","ProcessList_MarkupCompile.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList_MarkupCompile.cache",".cache","0","338"
"Courses","ProcessList_MarkupCompile.i.cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList_MarkupCompile.i.cache",".cache","0","336"
"Courses","ProcessList_MarkupCompile.i.lref","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList_MarkupCompile.i.lref",".lref","0","112"
"Courses","ProcessList_MarkupCompile.lref","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList_MarkupCompile.lref",".lref","0","112"
"Courses","ProcessList.csproj.FileListAbsolute.txt","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList.csproj.FileListAbsolute.txt",".txt","0","2958"
"Courses","ProcessList.csproj.GenerateResource.Cache","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList.csproj.GenerateResource.Cache",".Cache","0","789"
"Courses","ProcessList.g.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList.g.resources",".resources","0","1313"
"Courses","ProcessList.Properties.Resources.resources","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\ProcessList.Properties.Resources.resources",".resources","0","180"
"Courses","Window1.g.i.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\obj\Debug\Window1.g.i.cs",".cs","0","3367"
"Courses","AssemblyInfo.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\Properties\AssemblyInfo.cs",".cs","0","2288"
"Courses","Resources.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\Properties\Resources.Designer.cs",".cs","0","2846"
"Courses","Resources.resx","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\Properties\Resources.resx",".resx","0.01","5612"
"Courses","Settings.Designer.cs","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\Properties\Settings.Designer.cs",".cs","0","1090"
"Courses","Settings.settings","C:\Users\tamirdresher\OneDrive\Lectures\Courses\WPF\Labs\Labs\08 DataBinding\ProcessList\Properties\Settings.settings",".settings","0","201"
